DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LT,2016,33.874,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LT,2017,36.201,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LT,2018,34.967,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LT,2019,38.136,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LT,2020,31.935,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LT,2021,26.795,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LU,2010,2.267,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LU,2011,0.764,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LU,2012,0.336,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LU,2013,0.386,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LU,2014,0.499,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LU,2015,0.474,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LU,2016,0.463,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LU,2017,0.358,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LU,2018,0.456,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LU,2019,0.675,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LU,2020,0.485,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LU,2021,0.233,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LV,2010,21.754,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LV,2011,21.754,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LV,2012,21.754,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LV,2013,21.754,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LV,2014,23.929,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LV,2015,18.491,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LV,2016,18.491,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LV,2017,18.961,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LV,2018,16.217,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LV,2019,14.842,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LV,2020,15.669,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,LV,2021,16.437,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MD,2010,44.013,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MD,2011,59.417,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MD,2012,61.618,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MD,2013,63.818,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MD,2014,63.818,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MD,2015,66.019,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MD,2016,69.314,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MD,2017,62.713,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MD,2018,62.713,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MD,2019,57.541,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MD,2020,54.791,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MD,2021,53.394,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,ME,2010,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,ME,2011,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,ME,2012,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,ME,2013,0.000,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,ME,2014,1.120,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,ME,2015,1.120,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,ME,2016,1.120,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,ME,2017,1.232,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,ME,2018,1.680,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,ME,2019,1.792,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,ME,2020,1.904,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,ME,2021,2.016,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MK,2010,10.064,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MK,2011,10.065,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MK,2012,10.061,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MK,2013,7.838,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MK,2014,6.702,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MK,2015,6.707,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MK,2016,7.655,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MK,2017,7.648,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MK,2018,7.165,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MK,2019,4.864,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MK,2020,4.630,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MK,2021,4.756,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MT,2010,14.283,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MT,2011,13.184,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MT,2012,14.283,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MT,2013,15.382,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MT,2014,14.283,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MT,2015,16.480,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MT,2016,14.283,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MT,2017,16.169,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MT,2018,15.115,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MT,2019,15.592,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MT,2020,15.232,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,MT,2021,14.670,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NL,2010,32.385,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NL,2011,25.908,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NL,2012,28.067,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NL,2013,30.226,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NL,2014,23.749,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NL,2015,23.749,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NL,2016,23.749,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NL,2017,23.213,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NL,2018,23.213,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NL,2019,23.213,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NL,2020,23.213,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NL,2021,23.213,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NO,2010,13.213,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NO,2011,13.213,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NO,2012,13.213,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NO,2013,8.809,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NO,2014,8.809,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NO,2015,1.101,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NO,2016,1.101,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NO,2017,5.505,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NO,2018,6.606,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NO,2019,4.524,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NO,2020,5.129,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,NO,2021,4.934,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PL,2010,593.293,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PL,2011,549.346,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PL,2012,549.346,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PL,2013,516.385,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PL,2014,510.891,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PL,2015,510.891,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PL,2016,516.385,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PL,2017,527.372,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PL,2018,549.346,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PL,2019,582.306,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PL,2020,549.346,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PL,2021,521.878,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PT,2010,554.839,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PT,2011,498.806,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PT,2012,465.845,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PT,2013,452.661,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PT,2014,409.812,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PT,2015,379.048,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PT,2016,374.654,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PT,2017,380.824,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PT,2018,364.246,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PT,2019,359.337,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PT,2020,396.509,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,PT,2021,343.532,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RO,2010,233.391,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RO,2011,228.792,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RO,2012,193.151,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RO,2013,204.648,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RO,2014,209.247,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RO,2015,239.139,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RO,2016,242.589,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RO,2017,272.089,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RO,2018,277.257,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RO,2019,286.057,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RO,2020,250.228,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RO,2021,256.789,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RS,2010,30.510,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RS,2011,42.940,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RS,2012,51.980,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RS,2013,70.060,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RS,2014,39.550,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RS,2015,61.020,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RS,2016,65.540,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RS,2017,47.644,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RS,2018,37.714,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RS,2019,47.363,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RS,2020,26.077,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,RS,2021,30.625,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SE,2010,4.891,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SE,2011,4.596,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SE,2012,4.560,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SE,2013,4.578,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SE,2014,6.647,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SE,2015,4.101,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SE,2016,4.429,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SE,2017,4.311,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SE,2018,4.110,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SE,2019,4.110,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SE,2020,4.110,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SE,2021,4.110,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SI,2010,36.296,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SI,2011,38.496,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SI,2012,35.196,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SI,2013,29.697,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SI,2014,24.197,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SI,2015,32.997,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SI,2016,31.897,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SI,2017,31.688,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SI,2018,28.385,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SI,2019,27.268,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SI,2020,26.110,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SI,2021,29.436,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SK,2010,13.184,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SK,2011,6.592,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SK,2012,10.987,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SK,2013,8.790,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SK,2014,4.395,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SK,2015,4.395,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SK,2016,8.790,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SK,2017,8.790,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SK,2018,7.691,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SK,2019,6.592,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SK,2020,6.592,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,SK,2021,8.790,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,TR,2010,1331.965,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,TR,2011,1074.384,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,TR,2012,726.878,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,TR,2013,942.413,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,TR,2014,905.305,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,TR,2015,272.398,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,TR,2016,232.622,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,TR,2017,229.337,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,TR,2018,211.942,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,TR,2019,205.613,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,TR,2020,446.363,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,TR,2021,429.911,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UA,2010,73.612,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UA,2011,64.823,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UA,2012,57.132,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UA,2013,40.652,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UA,2014,31.862,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UA,2015,14.283,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UA,2016,115.363,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UA,2017,54.935,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UA,2018,75.810,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UA,2019,27.467,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UA,2020,33.290,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UK,2010,431.943,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UK,2011,314.451,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UK,2012,325.879,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UK,2013,329.292,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UK,2014,233.838,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UK,2015,224.789,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UK,2016,235.255,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UK,2017,228.314,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UK,2018,239.781,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,UK,2019,270.157,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,XK,2010,11.199,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,XK,2011,10.991,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,XK,2012,10.991,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,XK,2013,8.793,
ESTAT:TEN00125(1.0),28/04/23 11:00:00,A,FC_OTH_HH_E,O4630,KTOE,XK,2014,7.694,
